t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz],[V],[V],[A],?S [VA],?P [W],?Q [var],cos ?,Label
153.235,119.035,120.433,118.529,207.98,207.139,204.945,1.05697,0.927761,0.75689,0.241993,125.816,111.733,89.7137,-114.852,-104.032,-81.5359,42.4933,32.3135,27.5497,0.912859,0.931079,0.908846,1.75799,1.83222,1.73651,60.0266,119.332,206.688,0.913873,327.263,-300.421,102.356,0.917979,0
153.25,119.035,120.433,118.529,207.98,207.139,204.945,1.05697,0.927761,0.75689,0.241993,125.816,111.733,89.7137,-114.852,-104.032,-81.5359,42.4933,32.3135,27.5497,0.912859,0.931079,0.908846,1.75799,1.83222,1.73651,60.0266,119.332,206.688,0.913873,327.263,-300.421,102.356,0.917979,0
153.266,119.035,120.433,118.529,207.98,207.139,204.945,1.05697,0.927761,0.75689,0.241993,125.816,111.733,89.7137,-114.852,-104.032,-81.5359,42.4933,32.3135,27.5497,0.912859,0.931079,0.908846,1.75799,1.83222,1.73651,60.0266,119.332,206.688,0.913873,327.263,-300.421,102.356,0.917979,0
153.282,119.035,120.433,118.529,207.98,207.139,204.945,1.05697,0.927761,0.75689,0.241993,125.816,111.733,89.7137,-114.852,-104.032,-81.5359,42.4933,32.3135,27.5497,0.912859,0.931079,0.908846,1.75799,1.83222,1.73651,60.0266,119.332,206.688,0.913873,327.263,-300.421,102.356,0.917979,0
153.313,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.241993,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.329,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.344,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.375,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.391,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.407,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.422,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.454,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.469,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.485,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.5,119.012,120.298,118.509,207.8,206.979,204.978,1.06373,0.924364,0.763663,0.245206,126.597,111.199,90.501,-114.831,-102.813,-81.3365,43.562,33.578,28.9958,0.907057,0.924586,0.898737,1.67022,1.79439,1.68646,60.0266,119.273,206.586,0.917252,328.297,-298.981,106.136,0.910701,0
153.532,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.547,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.563,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.594,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.61,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.625,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.641,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.672,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.688,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.704,118.984,120.324,118.431,207.839,206.93,204.847,1.06078,0.930173,0.758997,0.245909,126.215,111.922,89.8885,-114.094,-103.172,-80.1339,44.8069,34.2738,29.2762,0.903961,0.921813,0.891481,1.71275,1.82389,1.68502,60.0266,119.246,206.539,0.916649,328.026,-297.399,108.357,0.906632,0
153.735,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.75,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.766,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.782,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.813,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.829,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.844,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.875,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.891,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.241425,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.907,118.973,120.379,118.455,207.878,207.035,204.821,1.06646,0.931548,0.763935,0.243937,126.879,112.139,90.4919,-114.313,-103.369,-80.8792,45.4692,35.1118,30.4564,0.900961,0.921795,0.893774,1.74325,1.8412,1.74641,60.0266,119.269,206.578,0.920646,329.51,-298.561,111.037,0.906077,0
153.922,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
153.954,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
153.969,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
153.985,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154.032,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154.047,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154.063,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154.094,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154.11,119.004,120.417,118.51,207.921,207.12,204.909,1.07688,0.946039,0.778895,0.243937,128.153,113.919,92.3069,-115.157,-104.492,-82.211,46.9106,37.1803,31.7001,0.898589,0.917253,0.890627,1.68282,1.81208,1.71595,60.0266,119.31,206.65,0.933938,334.379,-301.86,115.791,0.90275,0
154.125,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.141,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.172,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.188,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.204,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.235,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.25,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.266,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.282,118.925,120.328,118.42,207.791,206.944,204.769,1.07634,0.940179,0.772043,0.245626,128.004,113.13,91.4253,-114.407,-103.388,-80.533,47.7416,37.507,32.447,0.89378,0.913883,0.880861,1.59786,1.78528,1.74137,60.0266,119.224,206.501,0.929519,332.559,-298.328,117.696,0.897067,0
154.313,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.329,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.344,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.375,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.391,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.407,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.422,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.454,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.469,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.485,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.5,118.921,120.235,118.451,207.652,206.877,204.86,1.07809,0.941119,0.773994,0.25099,128.207,113.156,91.6804,-114.504,-102.976,-81.0378,48.2469,38.6701,32.8972,0.893115,0.910035,0.883916,1.7341,1.85191,1.67717,60.0266,119.202,206.463,0.931067,333.043,-298.517,119.814,0.896332,0
154.532,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.547,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.563,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.594,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.61,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.625,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.641,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.672,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
154.688,118.953,120.308,118.463,207.768,206.964,204.859,1.08155,0.946209,0.774639,0.250571,128.654,113.837,91.7659,-115.434,-104.093,-81.5568,48.6061,38.3491,32.8202,0.89724,0.91441,0.888748,1.79536,1.8636,1.7343,60.0266,119.241,206.53,0.934134,334.257,-301.084,119.775,0.900756,0
