t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos (phi)1,cos (phi)2,cos (phi)3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],Tot S [VA],Tot P [W],Tot Q [var],cos(phi),Label
5.609,107.83,110.786,106.788,190.583,189.072,183.959,3.706,3.44,3.19991,0.24616,399.616,381.103,341.71,-69.8564,-74.6759,-22.0933,358.678,333.079,308.08,0.174809,0.195947,0.0646552,2.14815,2.20626,1.97571,59.9938,108.468,187.871,3.44863,1122.43,-166.626,999.837,0.148451,4
5.625,107.83,110.786,106.788,190.583,189.072,183.959,3.706,3.44,3.19991,0.24616,399.616,381.103,341.71,-69.8564,-74.6759,-22.0933,358.678,333.079,308.08,0.174809,0.195947,0.0646552,2.14815,2.20626,1.97571,59.9938,108.468,187.871,3.44863,1122.43,-166.626,999.837,0.148451,4
5.656,107.83,110.786,106.788,190.583,189.072,183.959,3.706,3.44,3.19991,0.24616,399.616,381.103,341.71,-69.8564,-74.6759,-22.0933,358.678,333.079,308.08,0.174809,0.195947,0.0646552,2.14815,2.20626,1.97571,59.9938,108.468,187.871,3.44863,1122.43,-166.626,999.837,0.148451,4
5.672,107.83,110.786,106.788,190.583,189.072,183.959,3.706,3.44,3.19991,0.24616,399.616,381.103,341.71,-69.8564,-74.6759,-22.0933,358.678,333.079,308.08,0.174809,0.195947,0.0646552,2.14815,2.20626,1.97571,59.9938,108.468,187.871,3.44863,1122.43,-166.626,999.837,0.148451,4
5.688,107.83,110.786,106.788,190.583,189.072,183.959,3.706,3.44,3.19991,0.24616,399.616,381.103,341.71,-69.8564,-74.6759,-22.0933,358.678,333.079,308.08,0.174809,0.195947,0.0646552,2.14815,2.20626,1.97571,59.9938,108.468,187.871,3.44863,1122.43,-166.626,999.837,0.148451,4
5.703,107.83,110.786,106.788,190.583,189.072,183.959,3.706,3.44,3.19991,0.24616,399.616,381.103,341.71,-69.8564,-74.6759,-22.0933,358.678,333.079,308.08,0.174809,0.195947,0.0646552,2.14815,2.20626,1.97571,59.9938,108.468,187.871,3.44863,1122.43,-166.626,999.837,0.148451,4
5.734,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.75,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.766,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.797,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.813,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.828,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.844,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.875,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.891,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.906,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.922,122.976,124.559,121.976,215.26,213.654,211.09,2.13417,1.92277,1.82581,0.272224,262.451,239.499,222.705,-253.355,-230.909,-213.018,52.9414,45.6577,46.4536,0.96534,0.964134,0.956504,1.81158,2.14926,1.8661,59.9938,123.17,213.335,1.96092,724.654,-697.281,145.053,0.962226,4
5.187,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.203,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.218,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.25,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.265,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.281,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.296,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.328,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.343,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.359,112.551,114.537,110.481,198.258,194.854,191.574,3.23757,2.75161,2.92612,0.244698,364.392,315.16,323.282,-95.2262,-71.4153,-35.4685,248.155,214.721,213.208,0.261329,0.2266,0.109714,2.32396,1.99451,1.78588,60.0033,112.523,194.895,2.97177,1002.83,-202.11,676.084,0.201539,4
5.39,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.406,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.421,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.437,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.468,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.484,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.5,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.515,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.546,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.562,103.437,105.469,102.932,181.603,180.962,177.553,3.88473,3.75614,3.63476,0.228949,401.826,396.155,374.133,13.567,20.6004,40.4767,399.715,393.398,370.299,0.0337634,0.0520007,0.108188,2.72146,2.66283,2.16075,60.0033,103.946,180.039,3.75854,1172.11,74.6441,1163.41,0.0636833,4
5.578,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.593,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.625,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.64,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.656,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.687,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.703,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.718,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.734,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.765,102.529,104.984,103.068,179.946,181.141,176.849,3.81079,3.79716,3.50267,0.227364,390.714,398.639,361.013,35.5407,26.2251,44.3764,387.706,396.193,357.03,0.0909634,0.0657865,0.122922,2.40575,2.28819,2.02874,60.0033,103.527,179.312,3.70354,1150.37,106.142,1140.93,0.0922681,4
5.984,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.015,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.031,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.062,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.078,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.093,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.109,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.14,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.156,124.581,126.324,123.799,218.125,216.834,214.039,2.22854,2.02632,1.91991,0.288393,277.634,255.973,237.683,-269.582,-248.298,-230.419,56.2553,50.9635,48.6748,0.970996,0.970015,0.969438,2.14212,1.90585,1.78783,60.0033,124.901,216.333,2.05826,771.29,-748.299,155.894,0.97019,4
6.171,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.203,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.218,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.234,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.25,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.281,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.296,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.312,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.328,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
6.359,123.108,124.717,122.438,215.275,214.271,211.766,1.9304,1.76133,1.67346,0.277282,237.649,219.668,204.896,-228.913,-209.887,-196.913,43.3384,42.3037,36.315,0.963241,0.955477,0.961039,1.99069,1.85666,1.40708,60.0033,123.421,213.771,1.7884,662.212,-635.713,121.957,0.959984,4
5.5,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.516,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.532,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.563,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.579,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.594,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.61,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.641,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.657,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
5.672,107.059,108.265,106.686,186.861,186.379,184.494,3.90036,3.78434,3.74078,0.245056,417.569,409.71,399.089,-65.8155,-49.972,-40.8923,392.815,393.286,377.848,0.157616,0.121969,0.102464,3.08916,2.62725,2.6193,59.985,107.337,185.911,3.80849,1226.37,-156.68,1163.95,0.127759,4
