t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],?S [VA],?P [W],?Q [var],cos ?,Label
122.484,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.516,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.531,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.547,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.562,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.594,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.609,119.842,121.208,119.768,209.026,209.021,206.903,1.36246,1.24717,1.13559,0.275478,163.279,151.167,136.008,-155.209,-141.974,-129.848,41.4437,42.4713,30.4522,0.950575,0.939183,0.954715,1.79285,1.83985,1.65843,59.9979,120.273,208.316,1.24841,450.454,-427.031,114.367,0.948002,0
122.625,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.641,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.672,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.687,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.703,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.734,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.75,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.766,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.781,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.812,119.742,121.075,119.716,208.762,208.848,206.846,1.34579,1.23392,1.1185,0.285555,161.147,149.396,133.902,-153.417,-140.184,-128.143,41.8189,43.3116,29.5705,0.952036,0.938341,0.956991,1.80464,1.7058,1.37633,59.9979,120.177,208.152,1.23274,444.445,-421.745,114.701,0.948925,0
122.828,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.844,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.875,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.891,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.906,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.922,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.953,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.969,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
122.984,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.284621,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
123.016,119.744,121.122,119.742,208.83,208.911,206.847,1.35536,1.24514,1.13077,0.280626,162.296,150.814,135.401,-154.184,-141.283,-129.28,41.3153,43.9353,30.0273,0.950014,0.936807,0.954794,1.50181,1.99829,1.58359,59.9979,120.203,208.196,1.24376,448.511,-424.747,115.278,0.947016,0
123.031,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.047,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.062,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.094,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.109,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.125,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.141,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.172,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.187,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.203,119.665,121.083,119.655,208.743,208.839,206.649,1.3465,1.23782,1.12207,0.280626,161.129,149.878,134.262,-152.611,-140.055,-127.961,42.3182,44.2482,30.7283,0.947138,0.934454,0.953071,1.80595,1.74102,1.65604,59.9979,120.134,208.077,1.23546,445.269,-420.627,117.295,0.944658,0
123.234,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.25,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.266,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.281,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.312,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.328,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.344,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.375,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.391,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.406,119.739,121.186,119.762,208.876,209.037,206.812,1.36146,1.26022,1.14166,0.281351,163.019,152.722,136.728,-154.592,-142.752,-130.454,42.7093,44.8446,30.5099,0.948306,0.934723,0.954118,1.82299,1.75548,1.34998,59.9979,120.229,208.242,1.25445,452.469,-427.799,118.064,0.945477,0
123.422,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.453,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.469,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.484,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.516,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.531,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.547,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.562,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.594,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.609,119.66,121.052,119.617,208.717,208.748,206.64,1.34518,1.23043,1.11576,0.281386,160.965,148.945,133.464,-152.891,-139.47,-127.308,41.2531,42.8255,30.0117,0.949836,0.936381,0.953874,1.56166,1.96317,1.64183,59.9979,120.11,208.035,1.23046,443.375,-419.668,114.09,0.946532,0
123.625,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.641,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.672,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.687,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.703,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.734,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.75,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.766,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.781,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.812,119.732,121.093,119.738,208.771,208.897,206.842,1.36586,1.25116,1.1369,0.286612,163.538,151.507,136.131,-154.832,-141.706,-129.688,42.7351,44.529,30.608,0.946769,0.935313,0.95267,1.76058,1.65454,1.55662,59.9979,120.188,208.17,1.25131,451.175,-426.226,117.872,0.944703,0
123.828,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
123.844,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
123.875,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
123.891,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
123.906,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
123.922,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
123.953,119.692,121.1,119.711,208.761,208.893,206.752,1.35929,1.24236,1.12928,0.286436,162.696,150.451,135.187,-154.322,-140.668,-128.968,41.8641,44.0779,30.7113,0.948528,0.934979,0.953996,1.73537,1.77523,1.40521,59.9979,120.168,208.135,1.24364,448.334,-423.958,116.653,0.94563,0
